year,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec,annual
1958,4.44,10,10.56,17.78,18.89,23.89,23.89,23.89,22.22,19.44,15.56,8.33,23.89
1959,9.44,14.44,15.56,17.78,21.11,22.78,23.33,23.33,22.22,22.22,15,13.33,23.33
1960,NA,8.89,15,16.67,20,22.22,NA,22.78,22.22,20.56,14.44,7.22,NA
1961,8.89,15.56,18.33,17.78,18.33,21.67,22.78,22.78,22.78,15.56,18.33,12.22,22.78
1962,15,13.89,15.56,18.33,22.78,22.22,23.89,23.89,22.78,19.44,11.67,11.67,23.89
1963,11.67,7.78,17.22,20,20,22.78,23.89,23.89,21.67,16.67,18.33,8.89,23.89
1964,10.56,6.67,16.11,18.89,20,23.89,22.78,24.44,22.78,21.11,14.44,15.56,24.44
1965,15.56,14.44,15,18.89,20.56,22.22,22.78,22.78,22.22,20.56,14.44,15,22.78
1966,12.22,13.89,14.44,17.78,19.44,20.56,23.89,23.33,21.67,20,16.11,16.11,23.89
1967,12.22,11.67,17.22,18.89,21.67,22.22,21.67,22.78,20,17.22,13.89,16.11,22.78
1968,9.44,5.56,13.33,17.22,20.56,22.22,23.89,23.33,20,21.11,15.56,12.78,23.89
1969,12.22,13.33,11.11,19.44,18.33,23.89,24.44,23.89,21.67,21.67,16.11,11.11,24.44
1970,12.78,13.33,14.44,19.44,20.56,23.33,23.89,25,21.67,18.89,15.56,15,25
1971,15.56,16.11,14.44,17.78,20,22.22,22.22,22.78,21.67,21.11,18.89,17.78,22.78
1972,15.56,13.89,14.44,20,18.89,20,22.22,21.67,22.22,18.33,17.78,16.67,22.22
1973,15,17.22,18.89,16.11,20.56,22.78,22.22,21.67,22.22,19.44,15.56,12.78,22.78
1974,14.44,15,14.44,17.78,20.56,20,21.11,22.22,20,18.33,16.67,16.11,22.22
1975,13.89,14.44,19.44,18.33,19.44,21.11,20,23.33,21.11,18.89,18.33,12.78,23.33
1976,13.89,13.33,17.22,20,19.44,21.11,23.33,21.11,20,19.44,16.67,13.33,23.33
1977,6.67,13.89,18.89,20.56,18.89,23.33,23.33,21.67,21.67,21.11,18.89,13.89,23.33
1978,10.56,6.11,16.11,17.78,20,22.78,22.78,21.67,21.67,16.67,18.33,19.44,22.78
1979,12.22,15.56,16.67,16.67,21.11,23.33,23.33,21.67,22.22,16.11,17.78,12.78,23.33
1980,12.22,13.33,16.67,20.56,18.89,22.22,23.89,22.22,22.22,20.56,15,11.67,23.89
1981,10,13.89,18.33,18.33,20.56,24.44,24.44,23.33,20.56,18.89,16.67,13.33,24.44
1982,12.22,15.56,17.22,16.67,20.56,22.22,23.89,22.22,21.67,20,16.11,18.33,23.89
1983,6.67,16.67,17.22,17.78,20.56,21.67,24.44,23.89,23.89,21.67,17.22,14.44,24.44
1984,10,13.89,16.11,18.89,21.67,22.78,22.78,23.33,21.11,20.56,18.33,15,23.33
1985,16.11,16.67,15.56,19.44,20,22.22,23.33,22.78,21.11,20,18.89,16.67,23.33
1986,12.22,13.33,18.89,16.11,20,22.22,24.44,23.89,21.11,20.56,19.44,16.11,24.44
1987,10.56,7.78,15.56,16.67,18.89,21.67,22.78,22.22,20.56,10.56,16.11,16.67,22.78
1988,15.56,15.56,15.56,17.22,17.22,22.22,22.78,21.67,21.11,20,16.67,11.67,22.78
1989,13.89,14.44,18.33,17.78,21.11,21.67,22.78,23.33,22.22,21.11,17.78,11.67,23.33
1990,15,16.67,20.56,16.11,20.56,23.89,24.44,22.78,22.22,20,17.78,16.67,24.44
1991,13.89,15,17.22,18.33,22.78,21.67,22.78,22.78,21.67,18.89,17.22,18.33,22.78
1992,10.56,16.11,13.89,20,18.89,21.67,22.22,21.67,20.56,18.33,16.67,14.44,22.22
1993,17.78,13.89,15.56,16.67,19.44,22.22,23.89,22.78,24.44,17.78,16.67,10,24.44
1994,9.44,13.89,20.56,16.67,18.33,21.11,21.11,20.56,20,16.67,14.44,14.44,21.11
1995,14.44,15.56,17.22,18.89,22.78,21.67,23.33,23.33,20.56,23.89,17.22,11.11,23.89
1996,11.11,12.22,13.89,16.67,18.89,22.22,21.67,20,20,16.11,17.22,17.22,22.22
1997,15,15.56,18.33,17.78,20.56,21.11,23.33,22.78,20.56,17.78,15.56,15.56,23.33
1998,15.56,12.22,14.44,19.44,20.56,22.78,22.22,22.22,21.11,18.89,17.22,15.56,22.78
1999,13.33,11.67,10,17.22,16.67,20,21.11,22.22,19.44,16.67,13.33,11.11,22.22
2000,10.56,9.44,11.11,12.78,17.78,18.33,NA,NA,NA,NA,NA,NA,NA
2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002,NA,NA,NA,NA,NA,NA,NA,23.33,22.78,20.56,17.78,7.78,NA
2003,10,13.33,15.56,15,20,21.67,NA,22.22,21.67,17.78,20.56,5,NA
2004,13.33,11.11,15.56,16.11,22.78,23.33,22.78,23.33,23.33,20,19.44,14.44,23.33
2005,16.11,12.22,15,16.11,17.78,23.33,23.89,24.44,21.67,23.33,16.67,12.22,24.44
2006,11.67,13.33,15.56,17.22,22.22,21.67,23.33,23.33,21.67,17.22,15.56,15,23.33
2007,16.67,13.33,14.44,17.78,17.22,22.22,22.22,25,21.67,21.67,13.33,17.22,25
2008,15,15,15,16.11,19.44,22.22,23.33,23.33,22.78,17.22,13.89,15.56,23.33
2009,14.44,12.22,14.44,15.56,20,23.33,22.22,23.89,21.67,18.89,16.67,14.44,23.89
2010,11.11,6.67,12.22,17.78,21.11,23.89,24.44,24.44,21.67,22.22,16.11,7.22,24.44
2011,11.67,15,15.56,21.67,20,22.78,24.44,25.56,22.22,17.78,18.89,13.89,25.56
2012,11.11,16.67,17.22,18.33,22.22,22.22,23.89,22.78,22.22,22.78,13.33,12.78,23.89
2013,15.56,12.22,13.89,15.56,19.44,22.78,23.33,23.33,22.22,20,17.78,20,23.33
2014,12.22,11.67,11.67,20,20.56,22.22,23.33,22.78,22.78,20.56,16.11,13.89,23.33
2015,11.67,10.56,16.11,20,19.44,23.33,24.44,23.33,22.78,18.33,19.44,20.56,24.44
2016,11.11,16.67,17.78,18.33,19.44,23.89,24.44,23.89,22.22,19.44,17.22,15.56,24.44
2017,15,15,17.22,21.11,21.67,24.44,23.33,23.33,21.11,23.89,14.44,12.22,24.44
2018,15,17.78,15,16.11,22.78,23.33,23.33,23.33,23.33,23.33,16.11,15.56,23.33
2019,18.33,14.44,15.56,21.11,22.78,21.67,23.89,24.44,23.89,21.67,13.33,17.78,24.44
2020,NA,16.67,17.78,19.44,21.67,22.78,23.89,24.44,23.33,21.67,21.67,15,NA
2021,17.22,16.11,18.33,17.78,20,22.78,23.89,NA,NA,21.67,11.11,16.67,NA
2022,20.56,14.44,17.78,17.78,22.22,22.78,24.44,23.89,22.22,16.67,20,15.56,24.44
2023,16.67,17.22,17.22,19.44,19.44,22.22,23.89,24.44,20.56,17.78,14.44,16.67,24.44
2024,17.78,14.44,15,17.22,23.33,23.89,23.89,23.89,22.22,18.33,20,15,23.89
2025,8.89,16.11,15.56,21.11,22.78,23.33,25,24.44,22.22,20,NA,NA,NA
